21725,60-967,Poznan,Wielkopolskie,Lipowa,80,34
21726,01-464,Warszawa,Mazowieckie,Lipowa,54,21
21727,45-309,Opole,Opolskie,Akacjowa,15,35
21728,01-464,Warszawa,Mazowieckie,Koscielna,88,39
21729,40-203,Katowice,Slaskie,Krotka,86,48
21730,15-102,Bialystok,Podlaskie,Parkowa,97,14
21731,60-967,Poznan,Wielkopolskie,Sosnowa,21,16
21732,80-761,Gdansk,Pomorskie,Krotka,67,43
21733,45-309,Opole,Opolskie,Koscielna,48,25
21734,80-761,Gdansk,Pomorskie,Parkowa,30,3
21735,51-416,Wroclaw,Dolnoslaskie,Kwiatowa,19,34
21736,31-403,Krakow,Malopolskie,Lipowa,24,17
21737,60-967,Poznan,Wielkopolskie,Szkolna,4,5
21738,60-967,Poznan,Wielkopolskie,Koscielna,45,3
21739,31-403,Krakow,Malopolskie,Brzozowa,68,17
21740,80-761,Gdansk,Pomorskie,Brzozowa,92,33
21741,25-900,Kielce,Swietokrzyskie,Polna,41,6
21742,40-203,Katowice,Slaskie,Akacjowa,71,29
21743,80-761,Gdansk,Pomorskie,Brzozowa,14,33
21744,10-900,Olsztyn,Warminsko-Mazurskie,Krotka,78,28
21745,90-001,Lodz,Lodzkie,Ogrodowa,40,28
21746,31-403,Krakow,Malopolskie,Zielona,12,43
21747,35-085,Rzeszow,Podkarpackie,Ogrodowa,46,29
21748,60-967,Poznan,Wielkopolskie,Szkolna,40,34
21749,35-085,Rzeszow,Podkarpackie,Koscielna,14,42
21750,45-309,Opole,Opolskie,Sosnowa,17,13
21751,80-761,Gdansk,Pomorskie,Zielona,66,26
21752,01-464,Warszawa,Mazowieckie,Lipowa,82,44
21753,51-416,Wroclaw,Dolnoslaskie,Kwiatowa,79,16
21754,40-203,Katowice,Slaskie,Szkolna,38,4
21755,65-751,Zielona Gora,Lubuskie,Lesna,25,29
21756,15-102,Bialystok,Podlaskie,Koscielna,81,38
21757,80-761,Gdansk,Pomorskie,Kwiatowa,96,15
21758,60-967,Poznan,Wielkopolskie,Zielona,64,20
21759,90-001,Lodz,Lodzkie,Lipowa,8,26
21760,01-464,Warszawa,Mazowieckie,Akacjowa,69,28
21761,01-464,Warszawa,Mazowieckie,Brzozowa,13,21
21762,35-085,Rzeszow,Podkarpackie,Kolejowa,96,44
21763,15-102,Bialystok,Podlaskie,Ogrodowa,55,33
21764,01-464,Warszawa,Mazowieckie,Kolejowa,94,14
21765,40-203,Katowice,Slaskie,Lipowa,31,39
21766,31-403,Krakow,Malopolskie,Kwiatowa,37,23
21767,71-004,Szczecin,Zachodnio-Pomorskie,Krotka,24,37
21768,15-102,Bialystok,Podlaskie,Brzozowa,29,35
21769,51-416,Wroclaw,Dolnoslaskie,Akacjowa,94,5
21770,51-416,Wroclaw,Dolnoslaskie,Szkolna,25,7
21771,60-967,Poznan,Wielkopolskie,Akacjowa,38,31
21772,45-309,Opole,Opolskie,Szkolna,51,31
21773,71-004,Szczecin,Zachodnio-Pomorskie,Lipowa,15,34
21774,60-967,Poznan,Wielkopolskie,Parkowa,35,34
21775,45-309,Opole,Opolskie,Lakowa,33,7
21776,25-900,Kielce,Swietokrzyskie,Polna,4,23
21777,45-309,Opole,Opolskie,Sloneczna,6,19
21778,80-761,Gdansk,Pomorskie,Koscielna,5,9
21779,60-967,Poznan,Wielkopolskie,Polna,15,9
21780,65-751,Zielona Gora,Lubuskie,Kwiatowa,81,20
21781,71-004,Szczecin,Zachodnio-Pomorskie,Brzozowa,87,1
21782,35-085,Rzeszow,Podkarpackie,Szkolna,47,16
21783,35-085,Rzeszow,Podkarpackie,Sloneczna,25,43
21784,60-967,Poznan,Wielkopolskie,Akacjowa,6,15
21785,15-102,Bialystok,Podlaskie,Szkolna,32,9
21786,60-967,Poznan,Wielkopolskie,Polna,9,24
21787,80-761,Gdansk,Pomorskie,Lesna,65,12
21788,85-461,Bydgoszcz,Kujawsko-Pomorskie,Akacjowa,27,44
21789,51-416,Wroclaw,Dolnoslaskie,Szkolna,5,36
21790,45-309,Opole,Opolskie,Akacjowa,43,30
21791,65-751,Zielona Gora,Lubuskie,Kwiatowa,42,1
21792,71-004,Szczecin,Zachodnio-Pomorskie,Sosnowa,49,34
21793,71-004,Szczecin,Zachodnio-Pomorskie,Lipowa,97,15
21794,01-464,Warszawa,Mazowieckie,Kolejowa,99,8
21795,10-900,Olsztyn,Warminsko-Mazurskie,Koscielna,23,26
21796,25-900,Kielce,Swietokrzyskie,Krotka,53,9
21797,25-900,Kielce,Swietokrzyskie,Parkowa,19,39
21798,90-001,Lodz,Lodzkie,Parkowa,33,14
21799,60-967,Poznan,Wielkopolskie,Szkolna,13,5
21800,65-751,Zielona Gora,Lubuskie,Szkolna,95,2
21801,15-102,Bialystok,Podlaskie,Krotka,77,18
21802,31-403,Krakow,Malopolskie,Kwiatowa,41,12
21803,71-004,Szczecin,Zachodnio-Pomorskie,Lesna,40,19
21804,25-900,Kielce,Swietokrzyskie,Sosnowa,80,33
21805,71-004,Szczecin,Zachodnio-Pomorskie,Lakowa,38,43
21806,35-085,Rzeszow,Podkarpackie,Kolejowa,52,31
21807,45-309,Opole,Opolskie,Lipowa,33,13
21808,85-461,Bydgoszcz,Kujawsko-Pomorskie,Lipowa,35,30
21809,15-102,Bialystok,Podlaskie,Akacjowa,20,46
21810,20-218,Lublin,Lubelskie,Szkolna,31,7
21811,80-761,Gdansk,Pomorskie,Krotka,93,32
21812,20-218,Lublin,Lubelskie,Ogrodowa,67,5
21813,35-085,Rzeszow,Podkarpackie,Brzozowa,37,16
21814,10-900,Olsztyn,Warminsko-Mazurskie,Brzozowa,13,16
21815,40-203,Katowice,Slaskie,Ogrodowa,16,44
21816,20-218,Lublin,Lubelskie,Sloneczna,82,3
21817,80-761,Gdansk,Pomorskie,Kwiatowa,22,41
21818,45-309,Opole,Opolskie,Ogrodowa,71,31
21819,20-218,Lublin,Lubelskie,Lakowa,66,35
21820,90-001,Lodz,Lodzkie,Polna,86,7
21821,85-461,Bydgoszcz,Kujawsko-Pomorskie,Zielona,66,23
21822,15-102,Bialystok,Podlaskie,Akacjowa,35,32
21823,85-461,Bydgoszcz,Kujawsko-Pomorskie,Zielona,56,31
21824,90-001,Lodz,Lodzkie,Krotka,19,49
21825,01-464,Warszawa,Mazowieckie,Zielona,90,3
21826,01-464,Warszawa,Mazowieckie,Ogrodowa,63,33
21827,20-218,Lublin,Lubelskie,Sosnowa,74,49
21828,15-102,Bialystok,Podlaskie,Sloneczna,33,21
21829,90-001,Lodz,Lodzkie,Lesna,47,46
21830,31-403,Krakow,Malopolskie,Zielona,94,26
21831,01-464,Warszawa,Mazowieckie,Szkolna,30,33
21832,65-751,Zielona Gora,Lubuskie,Brzozowa,54,27
21833,25-900,Kielce,Swietokrzyskie,Krotka,53,11
21834,85-461,Bydgoszcz,Kujawsko-Pomorskie,Lesna,67,27
21835,85-461,Bydgoszcz,Kujawsko-Pomorskie,Kwiatowa,83,2
21836,20-218,Lublin,Lubelskie,Lakowa,89,35
21837,10-900,Olsztyn,Warminsko-Mazurskie,Lipowa,13,35
21838,71-004,Szczecin,Zachodnio-Pomorskie,Szkolna,42,6
21839,90-001,Lodz,Lodzkie,Sosnowa,70,48
21840,80-761,Gdansk,Pomorskie,Sosnowa,59,38
21841,65-751,Zielona Gora,Lubuskie,Krotka,83,35
21842,65-751,Zielona Gora,Lubuskie,Kolejowa,41,14
21843,25-900,Kielce,Swietokrzyskie,Koscielna,3,33
21844,71-004,Szczecin,Zachodnio-Pomorskie,Lipowa,53,26
21845,15-102,Bialystok,Podlaskie,Parkowa,47,50
21846,25-900,Kielce,Swietokrzyskie,Parkowa,56,50
21847,85-461,Bydgoszcz,Kujawsko-Pomorskie,Koscielna,15,50
21848,60-967,Poznan,Wielkopolskie,Lipowa,39,37
21849,65-751,Zielona Gora,Lubuskie,Lipowa,55,7
21850,85-461,Bydgoszcz,Kujawsko-Pomorskie,Szkolna,39,19
21851,25-900,Kielce,Swietokrzyskie,Zielona,83,15
21852,20-218,Lublin,Lubelskie,Kolejowa,89,43
21853,25-900,Kielce,Swietokrzyskie,Parkowa,67,5
21854,51-416,Wroclaw,Dolnoslaskie,Ogrodowa,91,45
21855,20-218,Lublin,Lubelskie,Parkowa,27,49
21856,01-464,Warszawa,Mazowieckie,Zielona,36,5
21857,31-403,Krakow,Malopolskie,Sloneczna,51,36
21858,01-464,Warszawa,Mazowieckie,Lesna,68,5
21859,45-309,Opole,Opolskie,Sosnowa,39,11
21860,10-900,Olsztyn,Warminsko-Mazurskie,Akacjowa,97,43
21861,20-218,Lublin,Lubelskie,Krotka,39,25
21862,25-900,Kielce,Swietokrzyskie,Koscielna,31,8
21863,01-464,Warszawa,Mazowieckie,Parkowa,92,34
21864,80-761,Gdansk,Pomorskie,Lipowa,40,48
21865,71-004,Szczecin,Zachodnio-Pomorskie,Sloneczna,65,34
21866,80-761,Gdansk,Pomorskie,Lakowa,92,49
21867,31-403,Krakow,Malopolskie,Brzozowa,6,29
21868,10-900,Olsztyn,Warminsko-Mazurskie,Krotka,78,40
21869,80-761,Gdansk,Pomorskie,Lakowa,56,28
21870,71-004,Szczecin,Zachodnio-Pomorskie,Ogrodowa,96,40
21871,90-001,Lodz,Lodzkie,Zielona,51,6
21872,71-004,Szczecin,Zachodnio-Pomorskie,Kolejowa,11,30
21873,71-004,Szczecin,Zachodnio-Pomorskie,Zielona,82,34
21874,65-751,Zielona Gora,Lubuskie,Sosnowa,16,27
21875,15-102,Bialystok,Podlaskie,Koscielna,10,45
21876,20-218,Lublin,Lubelskie,Kwiatowa,3,7
21877,01-464,Warszawa,Mazowieckie,Sloneczna,90,21
21878,01-464,Warszawa,Mazowieckie,Krotka,63,9
21879,60-967,Poznan,Wielkopolskie,Sloneczna,35,24
21880,60-967,Poznan,Wielkopolskie,Kwiatowa,40,6
21881,01-464,Warszawa,Mazowieckie,Akacjowa,94,30
21882,85-461,Bydgoszcz,Kujawsko-Pomorskie,Krotka,11,45
21883,01-464,Warszawa,Mazowieckie,Szkolna,29,22
21884,40-203,Katowice,Slaskie,Ogrodowa,49,1
21885,10-900,Olsztyn,Warminsko-Mazurskie,Ogrodowa,57,38
21886,90-001,Lodz,Lodzkie,Sloneczna,39,50
21887,85-461,Bydgoszcz,Kujawsko-Pomorskie,Kwiatowa,2,30
21888,10-900,Olsztyn,Warminsko-Mazurskie,Kolejowa,79,29
21889,90-001,Lodz,Lodzkie,Sloneczna,80,44
21890,85-461,Bydgoszcz,Kujawsko-Pomorskie,Ogrodowa,21,50
21891,40-203,Katowice,Slaskie,Koscielna,55,48
21892,51-416,Wroclaw,Dolnoslaskie,Kolejowa,46,14
21893,40-203,Katowice,Slaskie,Sosnowa,64,39
21894,15-102,Bialystok,Podlaskie,Lakowa,64,30
21895,65-751,Zielona Gora,Lubuskie,Brzozowa,26,36
21896,10-900,Olsztyn,Warminsko-Mazurskie,Koscielna,12,2
21897,01-464,Warszawa,Mazowieckie,Lipowa,6,14
21898,40-203,Katowice,Slaskie,Akacjowa,46,47
21899,65-751,Zielona Gora,Lubuskie,Kolejowa,78,29
21900,51-416,Wroclaw,Dolnoslaskie,Parkowa,60,23
21901,15-102,Bialystok,Podlaskie,Zielona,97,21
21902,51-416,Wroclaw,Dolnoslaskie,Lesna,31,1
21903,20-218,Lublin,Lubelskie,Szkolna,28,48
21904,60-967,Poznan,Wielkopolskie,Sloneczna,87,9
21905,25-900,Kielce,Swietokrzyskie,Lipowa,2,30
21906,71-004,Szczecin,Zachodnio-Pomorskie,Kwiatowa,23,5
21907,35-085,Rzeszow,Podkarpackie,Sosnowa,9,40
21908,10-900,Olsztyn,Warminsko-Mazurskie,Lakowa,54,9
21909,10-900,Olsztyn,Warminsko-Mazurskie,Koscielna,18,40
21910,40-203,Katowice,Slaskie,Sloneczna,39,22
21911,51-416,Wroclaw,Dolnoslaskie,Kolejowa,24,28
21912,15-102,Bialystok,Podlaskie,Lesna,49,39
21913,51-416,Wroclaw,Dolnoslaskie,Lesna,77,21
21914,51-416,Wroclaw,Dolnoslaskie,Lesna,27,49
21915,15-102,Bialystok,Podlaskie,Brzozowa,55,35
21916,85-461,Bydgoszcz,Kujawsko-Pomorskie,Brzozowa,65,12
21917,51-416,Wroclaw,Dolnoslaskie,Kwiatowa,87,10
21918,25-900,Kielce,Swietokrzyskie,Kolejowa,96,30
21919,20-218,Lublin,Lubelskie,Parkowa,50,31
21920,71-004,Szczecin,Zachodnio-Pomorskie,Zielona,73,1
21921,45-309,Opole,Opolskie,Lesna,62,42
21922,01-464,Warszawa,Mazowieckie,Sloneczna,30,9
21923,51-416,Wroclaw,Dolnoslaskie,Krotka,13,22
21924,15-102,Bialystok,Podlaskie,Lipowa,95,31
21925,35-085,Rzeszow,Podkarpackie,Lesna,54,7
21926,20-218,Lublin,Lubelskie,Akacjowa,79,16
21927,35-085,Rzeszow,Podkarpackie,Krotka,5,50
21928,71-004,Szczecin,Zachodnio-Pomorskie,Akacjowa,56,13
21929,40-203,Katowice,Slaskie,Sloneczna,91,21
21930,25-900,Kielce,Swietokrzyskie,Lesna,61,44
21931,20-218,Lublin,Lubelskie,Sosnowa,70,27
21932,71-004,Szczecin,Zachodnio-Pomorskie,Szkolna,62,29
21933,80-761,Gdansk,Pomorskie,Polna,5,40
21934,25-900,Kielce,Swietokrzyskie,Ogrodowa,66,18
21935,31-403,Krakow,Malopolskie,Szkolna,42,44
21936,80-761,Gdansk,Pomorskie,Sloneczna,4,36
21937,80-761,Gdansk,Pomorskie,Brzozowa,98,49
21938,90-001,Lodz,Lodzkie,Zielona,35,37
21939,85-461,Bydgoszcz,Kujawsko-Pomorskie,Sloneczna,20,6
21940,45-309,Opole,Opolskie,Zielona,82,50
21941,60-967,Poznan,Wielkopolskie,Lipowa,97,35
21942,90-001,Lodz,Lodzkie,Kolejowa,55,47
21943,40-203,Katowice,Slaskie,Lesna,49,33
21944,31-403,Krakow,Malopolskie,Lakowa,43,49
21945,20-218,Lublin,Lubelskie,Brzozowa,68,35
21946,25-900,Kielce,Swietokrzyskie,Brzozowa,36,44
21947,71-004,Szczecin,Zachodnio-Pomorskie,Krotka,93,12
21948,01-464,Warszawa,Mazowieckie,Brzozowa,41,7
21949,90-001,Lodz,Lodzkie,Brzozowa,50,46
21950,35-085,Rzeszow,Podkarpackie,Szkolna,86,46
21951,35-085,Rzeszow,Podkarpackie,Polna,90,7
21952,85-461,Bydgoszcz,Kujawsko-Pomorskie,Kolejowa,97,5
21953,10-900,Olsztyn,Warminsko-Mazurskie,Zielona,49,46
21954,80-761,Gdansk,Pomorskie,Zielona,12,31
21955,71-004,Szczecin,Zachodnio-Pomorskie,Krotka,42,26
21956,01-464,Warszawa,Mazowieckie,Parkowa,73,47
21957,45-309,Opole,Opolskie,Parkowa,12,16
21958,15-102,Bialystok,Podlaskie,Lipowa,41,35
21959,01-464,Warszawa,Mazowieckie,Polna,96,22
21960,31-403,Krakow,Malopolskie,Kwiatowa,4,20
21961,90-001,Lodz,Lodzkie,Sosnowa,52,20
21962,71-004,Szczecin,Zachodnio-Pomorskie,Kwiatowa,32,3
21963,25-900,Kielce,Swietokrzyskie,Kolejowa,7,48
21964,60-967,Poznan,Wielkopolskie,Lesna,5,1
21965,85-461,Bydgoszcz,Kujawsko-Pomorskie,Sloneczna,90,9
21966,85-461,Bydgoszcz,Kujawsko-Pomorskie,Parkowa,30,17
21967,35-085,Rzeszow,Podkarpackie,Brzozowa,53,1
21968,60-967,Poznan,Wielkopolskie,Krotka,22,10
21969,40-203,Katowice,Slaskie,Sosnowa,43,17
21970,65-751,Zielona Gora,Lubuskie,Sosnowa,95,38
21971,01-464,Warszawa,Mazowieckie,Polna,20,38
21972,90-001,Lodz,Lodzkie,Ogrodowa,62,37
21973,20-218,Lublin,Lubelskie,Parkowa,58,5
21974,31-403,Krakow,Malopolskie,Parkowa,76,44
21975,31-403,Krakow,Malopolskie,Kolejowa,31,25
21976,40-203,Katowice,Slaskie,Parkowa,30,2
21977,65-751,Zielona Gora,Lubuskie,Akacjowa,96,23
21978,80-761,Gdansk,Pomorskie,Kolejowa,5,2
21979,90-001,Lodz,Lodzkie,Koscielna,45,34
21980,90-001,Lodz,Lodzkie,Brzozowa,99,5
21981,01-464,Warszawa,Mazowieckie,Kolejowa,14,20
21982,65-751,Zielona Gora,Lubuskie,Brzozowa,91,27
21983,65-751,Zielona Gora,Lubuskie,Lipowa,34,19
21984,85-461,Bydgoszcz,Kujawsko-Pomorskie,Kolejowa,48,50
21985,35-085,Rzeszow,Podkarpackie,Sloneczna,52,19
21986,45-309,Opole,Opolskie,Kolejowa,59,1
21987,51-416,Wroclaw,Dolnoslaskie,Szkolna,5,2
21988,90-001,Lodz,Lodzkie,Koscielna,44,1
21989,71-004,Szczecin,Zachodnio-Pomorskie,Sosnowa,39,27
21990,31-403,Krakow,Malopolskie,Koscielna,64,27
21991,45-309,Opole,Opolskie,Kolejowa,92,37
21992,71-004,Szczecin,Zachodnio-Pomorskie,Sloneczna,5,16
21993,80-761,Gdansk,Pomorskie,Brzozowa,82,33
21994,15-102,Bialystok,Podlaskie,Zielona,80,3
21995,71-004,Szczecin,Zachodnio-Pomorskie,Zielona,5,21
21996,10-900,Olsztyn,Warminsko-Mazurskie,Szkolna,5,10
21997,60-967,Poznan,Wielkopolskie,Parkowa,36,1
21998,65-751,Zielona Gora,Lubuskie,Ogrodowa,22,12
21999,45-309,Opole,Opolskie,Krotka,83,49
22000,51-416,Wroclaw,Dolnoslaskie,Sosnowa,44,50
22001,20-218,Lublin,Lubelskie,Brzozowa,8,17
22002,60-967,Poznan,Wielkopolskie,Szkolna,76,24
22003,60-967,Poznan,Wielkopolskie,Szkolna,89,10
22004,60-967,Poznan,Wielkopolskie,Lakowa,86,4
22005,51-416,Wroclaw,Dolnoslaskie,Polna,22,24
22006,40-203,Katowice,Slaskie,Krotka,17,10
22007,35-085,Rzeszow,Podkarpackie,Sloneczna,41,9
22008,85-461,Bydgoszcz,Kujawsko-Pomorskie,Zielona,9,10
22009,01-464,Warszawa,Mazowieckie,Zielona,36,6
22010,25-900,Kielce,Swietokrzyskie,Parkowa,95,20
22011,85-461,Bydgoszcz,Kujawsko-Pomorskie,Lakowa,20,20
22012,90-001,Lodz,Lodzkie,Sosnowa,92,49
22013,40-203,Katowice,Slaskie,Lipowa,22,6
22014,60-967,Poznan,Wielkopolskie,Ogrodowa,86,46
22015,15-102,Bialystok,Podlaskie,Szkolna,32,40
22016,20-218,Lublin,Lubelskie,Polna,64,16
22017,35-085,Rzeszow,Podkarpackie,Zielona,31,42
22018,40-203,Katowice,Slaskie,Akacjowa,58,25
22019,60-967,Poznan,Wielkopolskie,Kwiatowa,76,39
22020,65-751,Zielona Gora,Lubuskie,Szkolna,22,48
22021,51-416,Wroclaw,Dolnoslaskie,Brzozowa,26,31
22022,85-461,Bydgoszcz,Kujawsko-Pomorskie,Sloneczna,72,30
22023,40-203,Katowice,Slaskie,Lakowa,52,40
22024,01-464,Warszawa,Mazowieckie,Szkolna,26,26
22025,80-761,Gdansk,Pomorskie,Koscielna,69,48
22026,40-203,Katowice,Slaskie,Sloneczna,24,31
22027,71-004,Szczecin,Zachodnio-Pomorskie,Lesna,3,43
22028,40-203,Katowice,Slaskie,Koscielna,93,38
22029,51-416,Wroclaw,Dolnoslaskie,Ogrodowa,34,49
22030,65-751,Zielona Gora,Lubuskie,Sosnowa,35,20
22031,15-102,Bialystok,Podlaskie,Parkowa,15,17
22032,01-464,Warszawa,Mazowieckie,Zielona,94,32
22033,10-900,Olsztyn,Warminsko-Mazurskie,Sloneczna,18,50
22034,15-102,Bialystok,Podlaskie,Sloneczna,97,46
22035,10-900,Olsztyn,Warminsko-Mazurskie,Kolejowa,86,16
22036,01-464,Warszawa,Mazowieckie,Parkowa,31,48
22037,20-218,Lublin,Lubelskie,Koscielna,52,49
22038,71-004,Szczecin,Zachodnio-Pomorskie,Koscielna,63,19
22039,51-416,Wroclaw,Dolnoslaskie,Lesna,39,28
22040,60-967,Poznan,Wielkopolskie,Parkowa,85,10
22041,20-218,Lublin,Lubelskie,Krotka,61,11
22042,80-761,Gdansk,Pomorskie,Zielona,58,24
22043,60-967,Poznan,Wielkopolskie,Lipowa,28,33
22044,85-461,Bydgoszcz,Kujawsko-Pomorskie,Zielona,22,35
22045,51-416,Wroclaw,Dolnoslaskie,Sosnowa,70,41
22046,35-085,Rzeszow,Podkarpackie,Brzozowa,33,6
22047,71-004,Szczecin,Zachodnio-Pomorskie,Ogrodowa,45,13
22048,40-203,Katowice,Slaskie,Koscielna,21,18
22049,40-203,Katowice,Slaskie,Zielona,39,8
22050,80-761,Gdansk,Pomorskie,Lakowa,89,10
22051,65-751,Zielona Gora,Lubuskie,Lakowa,91,35
22052,15-102,Bialystok,Podlaskie,Lesna,30,39
22053,25-900,Kielce,Swietokrzyskie,Akacjowa,49,5
22054,25-900,Kielce,Swietokrzyskie,Lesna,12,31
22055,80-761,Gdansk,Pomorskie,Polna,41,32
22056,15-102,Bialystok,Podlaskie,Lesna,80,42
22057,51-416,Wroclaw,Dolnoslaskie,Kwiatowa,84,14
22058,85-461,Bydgoszcz,Kujawsko-Pomorskie,Lakowa,88,2
22059,20-218,Lublin,Lubelskie,Kolejowa,61,33
22060,71-004,Szczecin,Zachodnio-Pomorskie,Akacjowa,81,16
22061,60-967,Poznan,Wielkopolskie,Kolejowa,33,46
22062,31-403,Krakow,Malopolskie,Ogrodowa,8,9
22063,31-403,Krakow,Malopolskie,Lipowa,59,25
22064,60-967,Poznan,Wielkopolskie,Polna,29,22
22065,40-203,Katowice,Slaskie,Kolejowa,20,35
22066,35-085,Rzeszow,Podkarpackie,Lakowa,39,24
22067,25-900,Kielce,Swietokrzyskie,Ogrodowa,55,49
22068,51-416,Wroclaw,Dolnoslaskie,Kolejowa,13,5
22069,45-309,Opole,Opolskie,Polna,30,34
22070,01-464,Warszawa,Mazowieckie,Lesna,26,47
22071,35-085,Rzeszow,Podkarpackie,Kwiatowa,58,5
22072,65-751,Zielona Gora,Lubuskie,Brzozowa,37,42
22073,85-461,Bydgoszcz,Kujawsko-Pomorskie,Ogrodowa,14,49
22074,35-085,Rzeszow,Podkarpackie,Brzozowa,64,39
22075,25-900,Kielce,Swietokrzyskie,Sosnowa,13,39
22076,25-900,Kielce,Swietokrzyskie,Koscielna,49,1
22077,20-218,Lublin,Lubelskie,Koscielna,3,35
22078,80-761,Gdansk,Pomorskie,Lakowa,4,21
22079,90-001,Lodz,Lodzkie,Ogrodowa,56,11
22080,40-203,Katowice,Slaskie,Brzozowa,62,8
22081,45-309,Opole,Opolskie,Krotka,0,45
22082,31-403,Krakow,Malopolskie,Ogrodowa,61,2
22083,20-218,Lublin,Lubelskie,Sloneczna,35,9
22084,45-309,Opole,Opolskie,Akacjowa,69,13
22085,40-203,Katowice,Slaskie,Parkowa,49,26
22086,15-102,Bialystok,Podlaskie,Parkowa,16,28
22087,40-203,Katowice,Slaskie,Akacjowa,71,30
22088,60-967,Poznan,Wielkopolskie,Sloneczna,74,7
22089,35-085,Rzeszow,Podkarpackie,Sosnowa,24,21
22090,35-085,Rzeszow,Podkarpackie,Sosnowa,14,9
22091,65-751,Zielona Gora,Lubuskie,Sosnowa,44,41
22092,20-218,Lublin,Lubelskie,Koscielna,18,2
22093,90-001,Lodz,Lodzkie,Parkowa,24,15
22094,31-403,Krakow,Malopolskie,Polna,2,31
22095,31-403,Krakow,Malopolskie,Koscielna,67,8
22096,31-403,Krakow,Malopolskie,Parkowa,45,45
22097,40-203,Katowice,Slaskie,Krotka,87,25
22098,80-761,Gdansk,Pomorskie,Lakowa,9,37
22099,45-309,Opole,Opolskie,Lesna,53,38
22100,20-218,Lublin,Lubelskie,Sloneczna,7,32
22101,65-751,Zielona Gora,Lubuskie,Parkowa,4,30
22102,80-761,Gdansk,Pomorskie,Krotka,16,3
22103,45-309,Opole,Opolskie,Koscielna,46,17
22104,40-203,Katowice,Slaskie,Ogrodowa,77,44
22105,51-416,Wroclaw,Dolnoslaskie,Krotka,16,6
22106,80-761,Gdansk,Pomorskie,Brzozowa,12,23
22107,35-085,Rzeszow,Podkarpackie,Sloneczna,46,13
22108,35-085,Rzeszow,Podkarpackie,Lesna,56,44
22109,01-464,Warszawa,Mazowieckie,Koscielna,4,20
22110,01-464,Warszawa,Mazowieckie,Polna,0,5
22111,15-102,Bialystok,Podlaskie,Akacjowa,34,35
22112,31-403,Krakow,Malopolskie,Koscielna,8,49
22113,65-751,Zielona Gora,Lubuskie,Kolejowa,5,9
22114,45-309,Opole,Opolskie,Szkolna,6,10
22115,71-004,Szczecin,Zachodnio-Pomorskie,Sloneczna,23,46
22116,85-461,Bydgoszcz,Kujawsko-Pomorskie,Zielona,82,23
22117,45-309,Opole,Opolskie,Lipowa,78,25
22118,80-761,Gdansk,Pomorskie,Sosnowa,73,31
22119,15-102,Bialystok,Podlaskie,Akacjowa,84,27
22120,31-403,Krakow,Malopolskie,Sosnowa,89,45
22121,40-203,Katowice,Slaskie,Akacjowa,48,41
22122,31-403,Krakow,Malopolskie,Kwiatowa,83,37
22123,45-309,Opole,Opolskie,Kolejowa,63,9
22124,80-761,Gdansk,Pomorskie,Parkowa,63,17
22125,80-761,Gdansk,Pomorskie,Sosnowa,76,7
22126,01-464,Warszawa,Mazowieckie,Lipowa,8,39
22127,60-967,Poznan,Wielkopolskie,Krotka,0,14
22128,90-001,Lodz,Lodzkie,Zielona,97,44
22129,65-751,Zielona Gora,Lubuskie,Koscielna,54,13
22130,25-900,Kielce,Swietokrzyskie,Lakowa,48,36
22131,40-203,Katowice,Slaskie,Kwiatowa,92,20
22132,90-001,Lodz,Lodzkie,Kwiatowa,9,45
22133,51-416,Wroclaw,Dolnoslaskie,Lipowa,23,48
22134,80-761,Gdansk,Pomorskie,Szkolna,52,22
22135,01-464,Warszawa,Mazowieckie,Parkowa,2,41
22136,31-403,Krakow,Malopolskie,Polna,66,25
22137,60-967,Poznan,Wielkopolskie,Szkolna,39,12
22138,35-085,Rzeszow,Podkarpackie,Koscielna,92,7
22139,31-403,Krakow,Malopolskie,Krotka,60,45
22140,80-761,Gdansk,Pomorskie,Brzozowa,68,24
22141,15-102,Bialystok,Podlaskie,Lakowa,26,19
22142,40-203,Katowice,Slaskie,Parkowa,5,47
22143,31-403,Krakow,Malopolskie,Lesna,1,42
22144,10-900,Olsztyn,Warminsko-Mazurskie,Sosnowa,66,43
22145,45-309,Opole,Opolskie,Krotka,50,1
22146,85-461,Bydgoszcz,Kujawsko-Pomorskie,Krotka,7,47
22147,85-461,Bydgoszcz,Kujawsko-Pomorskie,Ogrodowa,96,19
22148,71-004,Szczecin,Zachodnio-Pomorskie,Lipowa,14,18
22149,01-464,Warszawa,Mazowieckie,Lipowa,83,45
22150,15-102,Bialystok,Podlaskie,Brzozowa,87,29
22151,80-761,Gdansk,Pomorskie,Parkowa,51,1
22152,85-461,Bydgoszcz,Kujawsko-Pomorskie,Polna,37,41
22153,40-203,Katowice,Slaskie,Koscielna,17,37
22154,80-761,Gdansk,Pomorskie,Lipowa,73,16
22155,80-761,Gdansk,Pomorskie,Kolejowa,63,18
22156,71-004,Szczecin,Zachodnio-Pomorskie,Zielona,45,22
22157,15-102,Bialystok,Podlaskie,Szkolna,28,11
22158,20-218,Lublin,Lubelskie,Koscielna,7,37
22159,65-751,Zielona Gora,Lubuskie,Brzozowa,86,8
22160,65-751,Zielona Gora,Lubuskie,Ogrodowa,13,34
22161,31-403,Krakow,Malopolskie,Ogrodowa,2,38
22162,10-900,Olsztyn,Warminsko-Mazurskie,Kolejowa,55,50
22163,45-309,Opole,Opolskie,Kwiatowa,79,42
