pacjent_id,imie,nazwisko,login,haslo,pesel_id,kontakt_id,adres_id
9506,Jozefa,Kwiatkowska,,,04341106134,32153,9263
9507,Oktawia,Witkowska,12048105114102857197566680485087100794811254737388103117511125655991144873667410581511057380110,1188811598107761156753765410165691138054114103106565399101495086113481211191137952805366545610268,70106022011,31730,20670
9508,Katarzyna,Adamska,509710448667669695670518252117685283889787564952109541138412011011011468103547352,50768910498665210483526571525110110152103109527198103103491081115566508053107568355,26582715032,21995,8274
9509,Helena,Szczepanska,,,40411647304,34865,830
9510,Bartosz,Wisniewski,50113114487710811611252801064851558965110105861097199116555111182525073,12056805610012178118495454557310511510053807411612112056705448995212081,07328381735,29569,10926
9511,Katarzyna,Sawicka,,,87666247545,25207,3297
9512,Pawel,Andrzejewski,,,58360208734,22687,17728
9513,Norbert,Wisniewski,55495479751035074986954507388491065554515348705550535511310986508079121495256975311268,561016549107751069883559710984109100976810610310310567525649696811850509766115491137684547585,35437680580,14297,28062
9514,Bartosz,Laskowski,104525667491204971975285665079551215510853535551797855117103486886566810011811878845498,56111755310656818512011454555273978085835310187517155835111411874509753524911355798687,26175703335,21291,16472
9515,Celina,Gajewska,8410249704951104115797411087551097448751035649114,1155351988298531007212011976671071075650112539865,07828036873,1112,22343
9516,Bartosz,Witkowski,,,44285540460,24389,23546
9517,Jan,Urbanski,5699567167487511975101835211210511310869491076998565069741199848537411169,12071527267110884912148835397110541116856825097561161165172495610111610870,70023316762,27735,25814
9518,Jowita,Gorska,116565610049891031078981788454535675738812152898455112666689737710054551185410210289508685103,10979104121565169115121112120120531144975115546777501005497871097266681127588781091121205149544876,51055544240,19247,6328
9519,Marcin,Malinowski,,,26280330657,36649,4275
9520,Milena,Jankowska,1181208966831155610151887255715211755545387,10812050531219811811751111554875984881827676,13730513541,26532,4944
9521,Emil,Mazur,,,36432702017,38393,28897
9522,Andrzej,Gorkiewicz,,,45764400786,27000,964
9523,Aleksandra,Ziolkowska,10910587106551211195349761187075110508053991067282120785673486874101748850,8771831125268516648110117538411066685451801036710650561131085469801155098,27802665385,9457,9129
9524,Igor,Kolodziej,,,11373615171,39455,26931
9525,Igor,Walczak,,,54172068826,35865,29231
9526,Katarzyna,Krawczyk,,,40548081256,20623,20225
9527,Otylia,Gorska,11971801157610552751069782534952539978118987049118497249511001095650795352,51675355107505010911749555151561057852515353721031166711056701071131096510198,83824705124,25452,24724
9528,Lukasz,Kolodziej,,,47603107456,21156,15780
9529,Andzelika,Maciejewska,73114521105311788561035587103856665776586,51868311455108847872971021177410152777688,56223888080,17161,15332
9530,Eryk,Kubiak,8452841175054991185511111969107118113120118113531145253120,114651058953754811555738678531185149651014853107111106,76240323441,25290,4695
9531,Konrad,Lis,5170119481161194811212088120110113497575107795552554986707768,49112775449113674950103100891211024910667555370555384545253,42280215740,37315,8459
9532,Konrad,Malinowski,,,25634677503,37285,27522
9533,Anastazy,Rutkowski,56698099544953727852865649112117,545554495152486812154505610611076,68288476045,3171,9456
9534,Alan,Andrzejewski,,,30768581483,30666,15741
9535,Cezary,Jasinski,,,55373660500,6966,5324
9536,Eryk,Szewczyk,,,83748218071,3230,21976
9537,Grzegorz,Kozlowski,,,62171287125,19271,7048
9538,Artur,Witkowski,97119785689548479505410610152767510983817097,71815552541187875108886510278487211155785255,87011764607,28256,23359
9539,Nikola,Sikora,8510067545384745451716548841029852505111455741108655677270,1151187279815065100120104114755411610653801015356549998751019783,52336848200,35534,25102
9540,Anatol,Krupski,881147710248971104850107891126810775,79518070558011377112566610911011554,88456253850,26778,29114
9541,Grzegorz,Wlodarczyk,72977153698110588115111671156653117754952120785010452811208911051774810849,871091207556108119707511211410311510050867372114518577485697558310997558955,86435876346,16353,21651
9542,Jola,Sawicka,528810972871041031045111976107725053103525688815679755349735253705354102717854,6810710553118114755465565411952691155355102815251531005050534812111250527211710253,67880311278,15579,13002
9543,Celina,Przybylska,1196969568267109665112110011511056108755565538456,87104548065569752501135611199678269120107556656,42078125713,16274,20070
9544,Gustaw,Krawczyk,104825352756782685410455881041181021114889515012155,6656101801114849113551161085385109737987511145110670,24706886002,26972,25344
9545,Oktawian,Jakubowski,,,43671575174,371,16043
9546,Alek,Krawczyk,106102111504812156758176100521141069856837910412051100,5098684853103997975851105354501128152566675120114,84247328553,36286,16864
9547,Lukasz,Kwiatkowski,,,46058220485,14944,9791
9548,Jola,Chmielewska,9953114110527588975411712197120778053785411812149115741037084547154531137411612011051,11955531214979701068756531216850528255120120841215453545398116665011253841105411484,71377272707,37235,26135
9549,Emil,Mazur,,,41412188340,239,17982
9550,Norbert,Wisniewski,,,50572612051,8389,21438
9551,Zofia,Przybylska,,,84237888014,21143,10440
9552,Boguslawa,Brzezinska,111117102115485210451108495673785449828556,5474867971531061161135451102827348694983,77767165560,13624,17540
9553,Klaudia,Zielinska,,,14314232126,13314,5562
9554,Franciszka,Gajewska,,,81067160624,7062,28285
9555,Boguslawa,Pietrzak,,,04015863387,13000,11873
9556,Marcin,Duda,,,34357482710,13052,7545
9557,Alan,Jakubowski,,,02673347488,39062,4913
9558,Monika,Tomaszewska,50114495169106565211973741091077150855668545582111545052975487876954100119545548534949877711371,1167549561181128810073120981134811872108705082988977767286556710786655671847555113731105384555366,77041337127,20948,27638
9559,Andzelika,Marciniak,535210211011210788844855108731136610249112495311011254114885349106838285755653481115151519967,5148525385791211048699718580541201038755102538680981169750658254498510765101121116725210455,64187530355,12241,25863
9560,Andrzej,Urbanski,,,26008355024,19491,7740
9561,Jowita,Chmielewska,10354825575109119994811854518779751121051067711812099841091091165086485111299485556494867103,9711356835311110466981035684108985181734966103545048521131107673704956120897955525648117,57877601207,21799,82
9562,Nikola,Zielinska,666811552103846897106556585102535411749735210756,7168754875805610852986683107681201045351819881,04001753050,20605,797
9563,Eryk,Wisniewski,102531211139711411912065546970859987,87103775272861079954861107710352119,43327526832,36835,1491
9564,Emil,Krawczyk,106537087544811756111707112154116851071061016710173116,112801187510211250104565648535383112118103495610411948,36262820088,33141,233
9565,Emil,Wisniewski,66568211450511145674725177495485785088104698710410110473554853,65655456109731047253109711051081058980507648801101175353485155109,27060735505,35212,7083
9566,Adrianna,Zakrzewska,,,47375274618,25544,23283
9567,Konrad,Wlodarczyk,1125611350511201056679775675525572826611453714952801115555118737111155,89851026748817754771145454558611283491201064997117568751494973845269,25551176181,34843,21902
9568,Jozefa,Szczepanska,113681165279521024911911387121491145210055107114107109,4970821204810575108487110777517152561177511312051,55336671108,8124,2584
9569,Dagmara,Chmielewska,,,64726307025,24218,26242
9570,Zofia,Piotrowska,10256528253112109116975054527475797153521055154100100112748811250104537666,564885535184103544856113541188611556881181125397111737685565310811511149102,44804384454,26982,7369
9571,Marcin,Gorkiewicz,,,03425823143,5596,171
9572,Anastazy,Witkowski,7350537952974952755152757554565111455,735565527510985106525067541047099525287,47024140646,32822,22398
9573,Igor,Gorkiewicz,,,08260236111,8391,3474
9574,Lukasz,Witkowski,696897655254885511110910953117120721211068552731075378795068545283844997728074995686,10881675410211654112118887278651131115281868510397855610352731051176777891055210467995569,78847313746,3693,26852
9575,Bartosz,Przybylski,,,01438254310,9067,17915
9576,Oktawian,Laskowski,11748671171041189874538756528081113661065176105491185049,49805355815350481131176811511848681194953121781069711077,60871287214,34523,18013
9577,Kajetan,Kubiak,56103521144811010511255521115671491117552101867079981164950,49788252787210710151665011369102765452525511410652824948,83230035703,26751,9785
9578,Norbert,Kozlowski,68119565611275775310110351115806710111349681056882,112851178469821191001188985991001097073108861045054,26574483538,19419,15297
9579,Honorata,Pietrzak,,,14870886230,15828,24333
9580,Maja,Sikora,52495648100100491011091185684521049988,50108551177856115697075791031095210285,60313368518,4053,17677
9581,Klaudia,Pietrzak,851165179103815212051691041199811474676811455995456100,10085708053695011611773894849104551099854521025581105,37016663243,19484,13647
9582,Jowita,Piotrowska,1165411868725271651061085652895353516949557753111110,874912110212070501178888518111849104561141031127110910797,08486315662,24912,23506
9583,Konrad,Gorski,,,54642413825,27273,14468
9584,Alek,Sikora,,,16645660486,1696,5360
9585,Otylia,Chmielewska,8511910755865011310967495010988109120548872527384102495353,51506910955975410183841115572747612098491148610572895652,40343713277,30535,22774
9586,Marlena,Brzezinska,,,84860024677,38632,10136
9587,Olga,Kucharska,8149481147849678510186489869501044855548489785254801037611250887854537582112674980507080,697272488311956501211021111129811011456517550545299975654107526812150495611977491196856778485,81063430662,3698,22706
9588,Klaudia,Piotrowska,12110411510153119494952866512010810671,55771125111651497410255119818055118,76331382860,15715,22029
9589,Jowita,Adamska,651097086105103491219910956120804950791015653786853511057053,5155112109825375995089508311798114541076511310297111541166955,03067465076,19663,18544
9590,Honorata,Sawicka,,,64260753566,6490,13332
9591,Emil,Szewczyk,,,03637804016,26959,26084
9592,Adrianna,Wojcik,,,35807653335,12553,18169
9593,Konrad,Walczak,7198112864952106839711855487055746651514910210254537570103759982115106691118172557571985567,5312111380536710651100111491214854534955118891135189111701038771998869691209979995568684810573,28200836425,28922,16619
9594,Maja,Brzezinska,,,36502230227,958,23781
9595,Czeslaw,Kwiatkowski,,,17851501620,26805,27508
9596,Joanna,Adamska,757850104108544910810310868102677351,5066100751187111948535198509711098,75245772210,15509,7610
9597,Bartosz,Przybylski,1111181141104911270739770103110507910511468114777456104110,1041095254497368525367515310498488052831041011025652,76156858140,38794,26341
9598,Antonina,Zielinska,54104727884531135482516611389551068350501081085686735272705056515610966111107525612011499,8010210069487456117485049744948545087120110985667102565048721185255801026512149100849765,32056371250,13147,10653
9599,Agata,Gajewska,107545655887910373865299112541049956,548679534968745010448795469687375,33054018001,27241,21201
9600,Milena,Baranowska,7911771547610612012110948505452734881665150104528510453119120715056857912056115111851175156111,998774705010089103681037010689705556776948501088249485365105758111565867411411483801097684,61502240621,15670,16648
9601,Leszek,Rutkowski,10750837010510912052567311268981045449119104685410671491098778988010883111506865815151,761041218210711279698152105501125280535069801011005152768166845388697273113121895479,13334241421,19733,19825
9602,Katarzyna,Blaszczyk,,,78405613512,33045,17225
9603,Marcin,Gorski,827312152895648497349878066535088103834949102108521166897110537110010554,1194948751158755567256114485251508511310298754954114107496910751106527668,46058822841,37937,20720
9604,Anastazy,Jasinski,,,03021016840,34898,5582
9605,Agata,Baranowska,8054101717884104717651554953541125566505152551198511965,11449117861155156761027050771201189788501214948105794910649,18115375646,4990,29724
9606,Agata,Brzezinska,,,38065021054,5699,24253
9607,Lukasz,Jasinski,,,72616710003,36910,9072
9608,Franciszka,Gajewska,518450498012171889850108486510853526655528110978805211853766583561175255,48121986911456505310070837611375118524853848351107651018281105488653777483,47733820367,28554,26903
9609,Gustaw,Zawadzki,,,01650713166,24574,20790
9610,Otylia,Maciejewska,,,70032725575,3330,16250
9611,Igor,Zawadzki,678770975211650114764855667252117491174954557480545149741041028510256113102678679509750761095268,100537510810065781161064910610211353109737011277121671076982101895310711197525456525451975110110411450116,23067041706,6857,25351
9612,Andrzej,Krawczyk,1085067118111565348111544811611010775528850541121201025410754761044910652745597868852,546782121717953874985488798685253103815251568056745310470491006810210748747774,44000858382,3592,23077
9613,Alek,Andrzejewski,675551816589103545075884982105117117565310248102,568356895311010949107485153113711148666121537487,47843727125,4970,22869
9614,Katarzyna,Piotrowska,504910753108109975577771044887881006711710669764848807556891111115249,651135510150817774110568111653507150517454527748541046553506976118,81138887667,39680,29697
9615,Oksana,Gorska,,,42081234424,35821,2363
9616,Ewelina,Baranowska,55565011454531084879491199711410911550103101999752655673687211182,84521177176106741035051555311282524910497521211065485108109735085,77801627077,25866,13957
9617,Elzbieta,Pietrzak,,,00262260133,5189,29443
9618,Jowita,Tomaszewska,,,71736783648,13087,19720
9619,Leszek,Kubiak,7755841016511881561144911666109118741051169749651151048298841097175,481171105548117116507881557211097116119107894997811198779664854108,01543353131,19049,27823
9620,Jowita,Krawczyk,,,73722663411,8530,101
9621,Dagmara,Baranowska,8956696512011756491185648661081071125571657210451857211097,777380507479508577100691061091105297811068412010253545170,21562451040,34775,22598
9622,Milena,Sikorska,76121561091067273491158610249121114774870116548951498249569812111156,5451120517980891087555991164987555199861009954546950789973112100,76882483288,13521,29918
9623,Joanna,Gorska,,,84552065243,24961,27963
9624,Andzelika,Gajewska,,,02577111407,31132,9488
9625,Alek,Kucharski,55567453861047754535011880891027356514810554991061095010111410998661027573985575,655366556711952658810910274121807681557211155556751731201187477102104110113995685,87886643113,11658,4471
9626,Jozef,Mazur,497210252105102489772110547948537212155847169106112988575485210310181,80105107871028311548525477109798150515648569897715277729971495056,82646455764,35472,12082
9627,Igor,Mazur,,,57522104535,13812,13268
9628,Bartosz,Wisniewski,10911855104797168811216568107744911454971017198,746910455114116554951544852861047749107568999,26365774263,34210,1529
9629,Joanna,Piotrowska,1078855107855410111611511886109102104551178980977674565378706511610310811655561021118767109,66515011655844951551155310055109104113110120116835611081111101111527210149706551734986100,23713534283,7891,22963
9630,Jan,Kowalski,7910089488811269545110311949528552835311173,1148098109505269675111777895154481118310776,88006734068,35521,28276
9631,Igor,Jasinski,6881671191179798658480121888011480567853,121511165049549953495576102508470505053,46710135520,10601,9613
9632,Arleta,Glowacka,,,32753028125,12824,10201
9633,Katarzyna,Chmielewska,,,01355832710,22806,27106
9634,Jaroslaw,Gorkiewicz,11950517955855380119555489111535079107861111171061201021117049119891215176854952,55110881177771121748774501117311356538911075541029812011453511071161115351688853,88121557774,11413,19565
9635,Lukasz,Marciniak,704881514911311510299689952487110110353986569781019766,48999848101685654535072726876557968531156611110971102,36530582368,12896,5385
9636,Kewin,Krawczyk,5410210289858980489711484535184116535397109116871117252521021215110356,521041025310180114101118116109846648561031051199812110353877555100757169114,02373008577,7490,17782
9637,Monika,Zakrzewska,,,86183867260,16023,18338
9638,Gustaw,Duda,6611467831181204854521161029998521197273734911779,1025251818612053110691088211954109731151137411156105,81263245374,19614,1276
9639,Jowita,Maciejewska,114816748548684796911511171569811374,56515071531191165211810610451555183106,68682427242,22879,16990
9640,Nikola,Brzezinska,5310378784977715489567886499948117535249,667767866811088734875801111076611755111112102,56784687242,21851,17889
9641,Alex,Zalewski,,,84015033822,2864,3711
9642,Agata,Maciejewska,9711878481186510674113511131185150678110997106120107795551484980102514810056501105010781547311056117,5381551185099985311410311955531021037953831197512153119554885667077106724856495111848105514955105,08237445182,10713,23544
9643,Leszek,Mazur,,,50766255026,19544,11915
9644,Oktawia,Baranowska,755277507471885410551811095555115519750757949991184866847449491164899778487116,4912049501185656821135650541108510010455507081546753105824968114715198103887111467,43574870638,24022,8699
9645,Aleksandra,Tomaszewska,,,73247087573,14021,20009
9646,Kewin,Kubiak,,,47635042625,38837,22555
9647,Bartosz,Wisniewski,7648108555052115521115010510667695084659811076724978,495287551021037449795611612055120545148805311448110100,48243626371,32688,26264
9648,Katarzyna,Zielinska,,,67761504646,1854,28149
9649,Oksana,Gajewska,,,87765238834,11293,8605
9650,Olga,Sikora,84765610811748117827610880499786525179118554877541147697,11887558411449545312071776699558287551111031125172498254,63278768310,25725,20952
9651,Norbert,Kowalski,,,86762708370,33892,20985
9652,Marcin,Witkowski,,,02021165431,22024,17991
9653,Aleksandra,Witkowska,88109778011166821068210197544980521011045184121,79801095197517411548799778113991018873558688,61708768202,34050,312
9654,Leszek,Wozniak,,,28147868580,13605,19409
9655,Eryk,Szewczyk,,,72631064282,8278,5446
9656,Norbert,Szewczyk,1025011376117889868547212110249857350,1205079108539710356775076117485511252,28050025502,26332,28842
9657,Oktawian,Kolodziej,112121537850481211108454987411811152721137411711411951,691188211410374545210868108501149881988649851077879,43070464533,16123,10393
9658,Jola,Gajewska,55111895610111067557983771047610756120797550486997106106698610948491198574121,1116910711253815475103105117504851515455108121102117715451508486104103827911856,34375616836,14878,21989
9659,Olga,Gajewska,,,72268505842,17702,25066
9660,Oksana,Kubiak,12052491114848985265671087682561198552118828850107100505369555154118525310512052115110771045250115105,546511383528111755120120764848488578545065701191006987104105888411877529953687249507679108895250,20623430828,37361,8402
9661,Alex,Urbanski,,,65311712033,1418,4154
9662,Marcel,Urbanski,,,02167483744,20831,173
9663,Igor,Kwiatkowski,,,56173865803,35629,26156
9664,Remigiusz,Brzezinski,112118100785099775411173104555179514889741045687757674977952861185465539910198,1045010677511101206612189491174854541098153107794975487056524953551057710410065111,36416075581,19533,6833
9665,Alan,Gorski,484950756810451515311252551131051021148710465118120717710852681084953108839748549911310297,8656985269526988107771037983865652565611152527370485448119529983528055115508597119,40644227778,12131,907
9666,Aleksandra,Jaworska,,,47656370570,37990,15374
9667,Arleta,Adamska,,,17671326104,18749,19891
9668,Leszek,Brzezinski,986712056861071195687515567116565612053565010412111198105514911180564988777748815011977705211755111,6611848831137887978165117797054565654117117561031061108649498287118561188673535468651061185311382101,83621788688,19959,11912
9669,Anastazy,Kubiak,724973501061041115499881087211954120110525298535610798531091081187210711554110851101068487984971999785,11981108685410810471811031124948776810881101110758475671081031135087104798198691114954547055496770115,61101336012,2719,20419
9670,Emil,Duda,,,73012676642,16942,4290
9671,Julian,Szewczyk,120811215649108555312010077521014855518599888698869799555048558968485053,68731198411387517278705478521121216777865066988772567649107106102485281104,44760054774,20333,3097
9672,Lukasz,Krawczyk,7099876579115665249113518411651121505511810054805656497611054491207689100,818254521028153112731151024877114494973101111977655748967100838354765252,84076634686,2442,2908
9673,Grzegorz,Brzezinski,737597898385985411256498370879986706610597537311286,669775498455555697561064952117897873768111179795166,75245552512,1114,4300
9674,Alex,Przybylski,,,15864333068,579,2694
9675,Kajetan,Walczak,,,48281447383,13016,13993
9676,Elzbieta,Gajewska,,,05582450223,20730,25685
9677,Luiza,Brzezinska,5552113534955111109725248113496610453103106511085252,56826810850120515483694954113506510151108121775149,63554420430,8154,19647
9678,Olga,Zakrzewska,,,66431354021,34883,26124
9679,Ewelina,Urbanska,,,06832441061,1766,22124
9680,Honorata,Urbanska,,,02437583123,5279,13206
9681,Gustaw,Kucharski,,,18764778442,34970,26458
9682,Kazimierz,Lis,,,84147733755,25895,11964
9683,Milena,Kubiak,,,43021737438,4957,25387
9684,Milena,Kubiak,1127887998410250684879761118173109691168054665656,75844885841061071058610210598521145374531217511999117,20233700755,35630,4924
9685,Franciszka,Sikorska,,,41786188702,27328,26582
9686,Jaroslaw,Krawczyk,6965705211510371488311711568898649491175454486855516971657551986680498266,7689103107777386675667511037085819966801036711811582120665471745454778478110,65312333503,6234,4904
9687,Oksana,Piotrowska,11269101506967541186756748067111511191185180497210471485651,5182506872116515683781031105099485573817552103121120725067,54185127312,27082,10732
9688,Artur,Marciniak,,,86045067210,16998,5964
9689,Franciszka,Zawadzka,518410865998549517310284527065785411553120887310482525211151991037252705310711452,555397857111198671058811585971054875855155661005511284101717449741111004953517649,01365577138,6222,17680
9690,Jozef,Krawczyk,82527111351103545611056658111652885375768556,485451858054119489710981535311110055888950110,56512824405,5022,660
9691,Adrianna,Pietrzak,,,70843877232,36219,16425
9692,Arleta,Zakrzewska,1186655110113103115884972113107974910952716678115541104887106,10010448681064811052756611311866525411150745610371102108112111,86804745761,35563,14065
9693,Helena,Gajewska,,,38667630448,37542,2725
9694,Konrad,Zalewski,,,26412877813,11620,24130
9695,Eustachy,Zawadzki,51544897555480687452991185065491041181016879107525582,11452116521201081061021195467118116855065547810578555497119,22548666207,1381,16574
9696,Igor,Walczak,504883561057811810511611068106527572116561075074508411672112845054497788821184981118,8556528272535550104868450751155311788121994911048987483495611781120797582515289,13263407627,18369,21093
9697,Honorata,Sikora,10711655671207287556710111249527568531051058298661107984113557779554912110149865383115,485653786849114119498482481201088974481095356875356545349675610250895477788548109,70004200818,14200,14504
9698,Oktawia,Kucharska,79108511131091137910653998181501015510198101,8186971211121121048748745684495511210281119,01107828046,34698,18782
9699,Otylia,Kwiatkowska,,,84503187746,16135,11493
9700,Adrianna,Tomaszewska,,,07661863666,30390,13067
9701,Joanna,Pietrzak,,,47708838615,24492,50
9702,Andzelika,Szczepanska,,,72361108120,31997,25096
9703,Jowita,Sawicka,,,64022437642,4634,18254
9704,Grzegorz,Andrzejewski,,,82463344653,19978,22920
9705,Eryk,Jakubowski,,,22365266002,38800,9082
9706,Helena,Krawczyk,,,37847564225,34421,14198
9707,Arleta,Zakrzewska,54116881167378105104535548489989831165682508150494854100545311410411251108120,73100706880118891145069994988517211953488188727973567182519911668103114106,17032327087,39714,1512
9708,Elzbieta,Nowak,,,81431650623,24781,26717
9709,Aleksandra,Zakrzewska,,,88266127654,24103,9421
9710,Helena,Urbanska,54561009784535610411711082110788481496770111117895511711180119551197512072861044949835069731195411052,78525180119781145368757811374555071675586531171147549895481113546910788887811810679728211611080113,02623745542,28470,1388
9711,Konrad,Wysocki,,,02574235580,32385,7889
9712,Jowita,Blaszczyk,,,87746751717,23432,29834
9713,Andzelika,Baranowska,1055289565477747810254667753755211611467879984494849102687599531155499116106,985511253487710597668610148110891205010010853877866110511157551531107078515482,26433053757,25333,3223
9714,Bartosz,Kwiatkowski,,,10226724582,4020,9548
9715,Marcin,Marciniak,747348821055511249721091208355102774949548155109771065455847577,113116795511110548866711910588114701205153547456112528498119525171,84863648020,29256,20754
9716,Oktawia,Piotrowska,565082117741164912082115787110785101,11312067100495211652521198355527653,08630671330,12426,29960
9717,Honorata,Pietrzak,558611175545252108103835299978265,12186121517680854854751041077766121,71685413578,28739,24430
9718,Norbert,Zawadzki,,,37444402048,30903,9290
9719,Marcel,Szewczyk,,,42825241850,29350,11237
9720,Agata,Nowak,,,12273545561,8174,15672
9721,Kazimierz,Malinowski,,,23177160537,10805,24621
9722,Olga,Brzezinska,,,40482351538,16175,3772
9723,Franciszka,Pietrzak,,,24013503110,22741,28427
9724,Eryk,Malinowski,5111150555349875556518581108107511155510810288551195554103561218688771205584,8583535256495610510556111871077811911454119117114521175552567410910852527411254,76021238388,15651,23891
9725,Andrzej,Rutkowski,11854568450875511553831211121188574489977109,849811285711125348811154949661096855509789,21217221482,26289,20918
9726,Honorata,Nowak,,,67832780650,11203,21784
9727,Honorata,Ziolkowska,,,36352881374,14780,6154
9728,Eryk,Gorkiewicz,835349535554755682517710952885252791197211810674100109544955528087,6549515498871051051217511953508581106981101031028911153561104873545389,70680561323,27386,23886
9729,Marlena,Zawadzka,114737152677552815212175987412166654975561121187078107109105515651981085479106,5151108119535055731075687536511852109541211191168452101511167510288667652785578,52802563722,8598,23673
9730,Konrad,Rutkowski,1077284517611049107481066854116111811181158198,53828851991006610111310411388511087110211074102,57211265347,10439,3191
9731,Marcin,Szewczyk,528285101110551101157875105499710483,88971048312050771011155072112995179,76048016762,19322,27691
9732,Elzbieta,Adamska,,,05782608360,23571,29917
9733,Bartosz,Wlodarczyk,,,88457334053,4853,21552
9734,Oskar,Gorkiewicz,,,54385252742,23434,7268
9735,Ewelina,Glowacka,,,60242052001,39667,6568
9736,Julian,Kucharski,,,34335005564,1288,13061
9737,Helena,Sikorska,,,13381434547,30504,22419
9738,Boguslawa,Krawczyk,4899103791091208512149118108825088119115791194878106117,505056981065474118718488855267775648558610712087,58544408215,35173,2704
9739,Milena,Ziolkowska,,,22504302036,1777,27567
9740,Arleta,Wojcik,7754834870120551158066671001187051898886685110911669121541001178155485412055651035497121837865675571,718166120565211371515456104565154485451561097473116739910087541041015174547552555310154801065474103,58221372268,11129,8717
9741,Grzegorz,Kowalski,7210653110565054551064855103801075010877114110721007810088100120103518254529951767875117,774968117861018011785117558787821064971103515278561181135281985210349541035048535486,04608511046,32519,18382
9742,Remigiusz,Wysocki,8451845249761146887725377114501188070117668069488279885271,1134810310851971018452861166811689821195110754109535374565212151,26341758008,31907,21909
9743,Lukasz,Wlodarczyk,,,02114811123,5743,16601
9744,Oktawia,Wojcik,,,80455233333,38572,16481
9745,Alex,Gorski,69528680821085150117517111678102485453117871211215410174121541161015011152705076889711410053101,1134911551811091116951112489849526999531161027489538410267787683537211197110821161186812083103,24128077576,33599,27662
9746,Celina,Zawadzka,10350655384705077737610011349107100111111,8048485653507454567210881821176880109,44606153150,6368,21095
9747,Alek,Urbanski,,,36278041528,658,13432
9748,Igor,Kolodziej,,,78760078426,14855,5361
9749,Andrzej,Wisniewski,,,80511435161,38375,21643
9750,Grzegorz,Lis,,,11045846416,17676,6476
9751,Remigiusz,Zalewski,,,01216355106,19314,8663
9752,Norbert,Gorkiewicz,68117895583845611010575508855531198911711685687910882541096910573120567010797541194910867495612098,105741085211454705010053484810149998550678468657952112754873751171186810174108115999885687898102,73601351664,7532,4922
9753,Barbara,Sikorska,,,63781304186,13861,24455
9754,Boguslawa,Przybylska,,,87181630510,8363,17953
9755,Eustachy,Gorkiewicz,10353737753721171195566527256661211075349875355109115498712150105711207477504812110254,898210711948501011165511056998599825384104491076710511911710068991205210485528111275113112,32831285106,28855,19
9756,Nikola,Sikorska,,,47555005271,38082,5915
9757,Barbara,Przybylska,5089111103674856551074854798851110,65755449507349691165089551055454,53671224524,9372,16272
9758,Julian,Przyreba,758056115531105011710211710054116796856,6650534811611767728175485481515451,81271833146,9610,7063
9759,Klaudia,Ziolkowska,,,67727834101,34037,7335
9760,Grzegorz,Kozlowski,7085831091085211610952549949888112050121104997054865399668751705477795556551135653,5550525611948838811511310482531215285847711356691016970779910566506865705650567776,34045471653,2710,16101
9761,Otylia,Sikora,,,76033210810,17614,12817
9762,Konrad,Brzezinski,,,53023404651,23450,6254
9763,Remigiusz,Jakubowski,,,41357478057,900,5836
9764,Agata,Gorska,85675010010149895189898711356515487515311871768268105564849114891171174850775551104115,8710511171825680485181118791218497102521116950551005050109545289677773544911887485050,55687520083,18924,3499
9765,Marcin,Krawczyk,,,66836671870,23456,26332
9766,Cezary,Gorski,10011682537953541111061155012171115501184850538710167528350,1196766515411610579119871125284104856583661006766105565470,58884334574,2743,25234
9767,Otylia,Sikorska,,,42238525254,23646,25406
9768,Antonina,Baranowska,,,42314530203,29013,2568
9769,Anastazy,Wlodarczyk,52804880517365537781657950651044848731131035268,10799508348895610452525111310011797527454681105150,16880334777,36270,19845
9770,Julian,Witkowski,7010510172112116661144956121112526651,5480675111479120497655121558610150,81280844024,12565,16169
9771,Iza,Zawadzka,,,15665223350,27836,19165
9772,Igor,Jakubowski,,,76773262455,38124,1250
9773,Teresa,Przybylska,5254549911469551191005597854854731129856107107866510056884851,1215350107525010810110171885476505311451481048449516699985352,05733010746,25838,16932
9774,Julian,Urbanski,7876108114746852556954681071041065151816779777797767148501127868881205588505411267108537756121105105,1048666527256816811685521125485106488852565677817510777105771197610310069101112745185868787758611250,12644667820,22230,12076
9775,Oksana,Gorska,1008256841118883494810854485298675310766985673839799658948109651195689661141097379521085068564983,8510466546598505648559710065497755565549731116510412188796754508053525388497871564849721075056,28710270803,5985,3786
9776,Klaudia,Szulc,,,28238771884,26402,3873
9777,Jozefa,Wojcik,1097249546582535398809789495211653655110710679851041031015556486511610287109561138510612011710452107,4971120986955104104838351975511071104805465658151791021065266505686825597100541127472737352113,18502771850,2630,13979
9778,Eustachy,Przyreba,,,50531856145,2816,15677
9779,Bartosz,Przybylski,,,32762083706,11597,7219
9780,Elzbieta,Kucharska,,,26562254042,39733,24148
9781,Alex,Mazur,71975185109495667496510911511511856481106712081664878113100526799501098310556845478496852114737411148,877150487849116528110251751038483112881044998107804888781159980120121105885011476767697501071006583121,50844204360,35615,29890
9782,Oksana,Glowacka,118657811377495281737610510287506768691021006810211680531105478554848100101727812010952,787482784856567565511075371561085550984811784115687873538573111698666691095310084,72825673350,22409,18950
9783,Anatol,Szewczyk,54481194848691085212068564967651085555739852118657383120111,755066115827248786751555085751048399538548558351555348,82244542311,28975,22634
9784,Boguslawa,Jankowska,97998050495148785570111897710572,1014911610985971085651871124910012155,00842260554,34132,8144
